row_number,reason,manufacturer_name,airbus_material,manufacturer_part_number,cage_code,standard
1011833,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011834,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011835,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011836,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011837,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011838,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011839,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011840,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011841,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011842,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011843,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011844,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011845,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011846,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011847,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011848,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011849,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011850,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011851,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011852,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011853,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011854,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011855,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011856,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011857,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011858,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011859,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011860,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011861,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011862,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011863,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011864,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011865,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011866,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011867,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011868,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011869,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011870,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011871,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011872,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011873,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011874,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011875,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011876,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011877,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011878,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011879,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011880,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011881,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011882,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011883,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011884,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011885,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011886,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011887,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011888,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011889,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011890,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011891,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011892,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011893,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011894,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011895,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011896,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011897,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011898,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011899,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011900,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011901,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011902,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011903,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011904,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011905,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011906,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011907,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011908,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011909,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011910,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011911,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011912,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011913,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011914,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011915,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011916,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011917,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011918,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011919,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011920,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011921,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011922,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011923,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011924,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011925,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011926,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011927,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011928,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011929,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011930,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011931,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011932,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011933,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011934,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011935,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011936,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011937,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011938,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011939,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011940,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011941,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011942,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011943,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011944,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011945,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011946,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011947,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011948,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011949,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011950,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011951,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011952,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011953,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011954,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011955,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011956,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011957,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011958,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011959,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011960,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011961,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011962,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011963,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011964,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011965,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011966,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011967,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011968,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011969,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011970,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011971,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011972,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011973,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011974,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011975,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011976,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011977,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011978,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011979,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011980,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011981,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011982,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011983,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011984,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011985,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011986,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011987,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011988,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011989,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011990,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011991,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011992,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011993,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011994,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011995,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011996,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011997,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011998,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1011999,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012000,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012001,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012002,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012003,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012004,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012005,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012006,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012007,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012008,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012009,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012010,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012011,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012012,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012013,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012014,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012015,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012016,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012017,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012018,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012019,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012020,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012021,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012022,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012023,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012024,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012025,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012026,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012027,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012028,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012029,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012030,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012031,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012032,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012033,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012034,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012035,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012036,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012037,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012038,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012039,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012040,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012041,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012042,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012043,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012044,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012045,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012046,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012047,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012048,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012049,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012050,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012051,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012052,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012053,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012054,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012055,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012056,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012057,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012058,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012059,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012060,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012061,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012062,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012063,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012064,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012065,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012066,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012067,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012068,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012069,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012070,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
1012071,Missing both Airbus Material and Manufacturer PN,NMB-MINEBEA THAI LTD,,,,
